user_id,item_id,rating
296,65,1
133,84,1
532,70,1
525,1,1
74,89,1
339,39,1
386,41,0
40,81,1
499,0,1
503,71,0
388,60,1
312,92,1
403,97,1
140,26,1
523,88,1
69,36,0
89,89,1
212,87,0
357,67,0
99,73,0
151,36,1
159,54,1
505,91,0
390,71,0
233,32,0
242,88,0
532,84,1
248,12,1
69,80,1
516,77,1
113,81,0
63,42,1
197,27,0
319,74,1
536,9,0
496,59,0
513,68,1
324,96,1
327,38,1
214,77,0
84,35,0
532,63,0
338,88,0
319,16,1
511,0,1
103,99,0
245,57,0
304,73,1
144,64,1
335,11,1
322,97,0
499,32,0
96,20,1
193,10,0
12,19,1
369,46,1
101,50,0
213,43,1
310,86,1
249,42,1
108,14,1
504,51,0
496,36,1
345,38,1
419,74,0
20,78,1
388,92,1
446,24,0
526,29,1
471,74,1
14,79,1
215,17,1
70,53,1
294,28,1
457,72,0
523,92,1
199,42,1
183,17,0
277,65,0
118,77,1
292,79,1
448,71,1
416,18,1
27,83,0
467,30,1
424,22,1
82,49,1
341,40,0
82,27,1
91,12,1
465,41,1
506,83,1
200,88,1
140,29,0
273,72,1
345,74,0
193,3,1
453,89,1
274,0,1
33,76,0
468,39,1
449,11,1
199,18,1
502,45,0
213,38,0
216,94,0
377,45,1
87,77,0
341,52,0
17,30,1
179,35,0
152,66,1
427,77,1
487,59,1
182,44,0
442,65,1
251,0,1
41,36,1
405,42,1
465,99,0
71,26,0
526,55,1
24,51,1
392,18,0
253,66,0
206,56,0
21,57,1
255,40,1
503,9,1
458,7,1
436,99,1
453,95,1
502,80,1
499,38,0
6,87,0
463,65,1
347,83,1
267,84,0
58,50,0
93,21,1
229,89,1
496,37,1
296,25,1
331,82,1
373,32,0
473,4,1
496,96,1
404,14,0
429,22,1
455,23,0
72,75,0
488,79,1
63,46,1
400,84,1
353,88,1
513,42,1
444,12,0
151,6,1
347,94,0
167,76,1
4,37,0
393,11,1
229,0,1
95,57,1
526,12,0
368,38,1
11,51,1
253,88,1
270,18,0
297,64,1
487,85,1
496,16,1
248,0,1
0,50,1
120,89,1
253,97,0
381,1,0
58,41,1
342,43,1
446,92,1
59,19,1
532,82,1
420,40,1
514,74,1
199,51,1
393,58,1
324,49,0
261,13,1
416,73,1
491,21,0
63,68,1
496,64,1
531,96,1
422,84,0
302,34,1
298,53,0
235,34,0
408,93,1
485,27,0
454,58,0
420,79,1
93,46,1
92,0,1
393,33,1
356,90,1
239,63,1
372,33,0
63,51,1
457,60,1
326,38,1
472,67,1
503,20,1
199,22,1
255,25,1
292,45,1
276,98,1
477,74,1
94,42,0
11,54,1
428,42,0
292,6,0
523,42,1
44,10,1
390,15,0
235,70,0
457,45,1
52,20,1
512,94,1
97,82,0
233,94,0
456,12,1
520,35,1
502,35,0
219,76,1
498,89,1
392,11,0
116,94,0
184,71,1
298,70,1
300,9,1
290,16,1
184,24,1
375,44,1
319,95,1
497,4,0
520,23,0
129,16,1
216,16,1
354,73,1
500,29,1
248,59,1
249,91,1
143,65,1
415,5,1
202,71,1
486,50,1
93,28,0
6,11,1
342,79,1
307,15,1
432,76,0
389,98,1
496,40,1
20,99,0
497,79,0
253,56,1
525,68,1
511,81,1
94,72,1
454,8,0
193,45,0
214,74,0
440,6,0
206,61,1
511,4,1
4,10,1
114,20,0
235,11,1
251,71,1
23,41,1
35,75,0
310,5,1
134,60,1
372,48,1
81,9,0
451,55,0
523,29,1
385,25,1
456,20,1
411,11,1
435,38,0
221,30,0
471,21,0
59,35,0
392,88,0
486,76,1
183,8,1
111,83,0
536,91,1
310,2,1
35,85,1
429,25,0
497,59,0
153,49,1
307,86,1
118,4,1
127,63,0
232,53,1
478,33,1
531,20,1
43,15,0
454,63,0
390,76,0
534,2,1
449,29,1
108,15,1
173,24,1
61,62,1
505,41,1
51,61,1
520,74,0
236,3,1
275,23,1
292,94,0
61,40,1
493,50,1
544,30,1
143,85,0
505,21,1
536,32,0
232,2,0
388,39,0
515,49,1
503,60,0
288,58,0
499,57,1
343,54,1
258,6,0
481,64,1
388,13,1
273,23,1
338,34,1
127,17,1
185,27,0
398,60,0
310,49,1
544,58,1
398,51,0
453,20,1
129,61,1
531,78,1
464,12,1
465,68,0
313,36,1
270,31,1
513,0,1
12,16,0
68,63,0
441,5,1
370,53,1
269,1,1
533,25,1
403,77,1
43,13,1
513,4,1
192,0,1
186,53,1
532,91,0
546,84,1
218,15,0
336,28,1
542,56,0
302,84,0
238,89,1
312,96,1
496,67,1
405,37,0
107,29,1
392,19,1
71,3,1
457,61,1
338,51,0
58,31,1
253,15,0
54,26,1
216,11,1
454,21,1
72,12,1
265,70,1
420,41,1
434,24,0
370,7,1
519,68,1
183,92,1
473,46,1
80,27,1
540,9,1
232,55,1
541,81,1
398,32,1
129,80,1
233,51,0
252,6,1
135,81,1
333,88,1
478,10,1
427,83,0
526,56,1
400,53,1
503,8,1
56,81,1
408,81,1
448,29,1
455,73,0
547,69,1
534,45,0
473,61,1
536,81,1
415,22,1
456,6,1
103,44,1
200,94,0
229,17,1
120,80,1
341,73,1
116,39,1
449,76,1
262,58,1
177,66,1
306,31,1
68,69,0
467,45,1
357,29,0
374,47,1
49,71,0
213,91,1
532,36,1
143,74,0
486,19,1
465,86,1
41,54,1
451,36,1
273,13,1
408,18,1
415,14,1
444,99,0
398,19,0
156,75,1
102,64,0
405,40,1
467,22,1
453,59,0
338,43,1
291,43,1
263,47,1
532,17,1
384,33,0
55,25,1
209,44,1
248,61,1
534,44,1
547,71,0
521,23,1
329,53,1
200,19,0
24,66,1
392,25,1
409,84,0
432,5,1
286,27,1
221,96,1
183,21,0
25,94,0
128,97,0
521,20,0
410,51,0
212,64,1
486,52,1
287,60,1
220,16,1
478,26,0
532,87,0
9,85,1
489,6,0
434,52,1
457,3,1
64,9,1
69,37,1
520,54,0
412,70,1
302,10,1
497,5,1
383,75,1
131,5,1
533,61,1
520,36,0
173,23,1
337,57,1
94,70,0
523,37,0
58,4,1
310,59,1
83,8,0
493,10,1
491,47,0
496,18,1
483,65,1
8,76,1
496,53,0
425,40,0
69,46,1
331,85,1
118,8,1
55,49,1
542,31,1
487,48,1
266,33,1
486,54,1
472,1,0
524,77,1
89,40,1
346,71,0
42,38,1
505,97,0
523,98,0
290,5,1
32,76,0
503,15,1
362,27,0
444,80,0
300,24,0
193,26,0
312,33,1
290,91,1
425,22,1
95,62,1
547,82,1
542,19,0
262,55,1
63,61,1
453,56,1
451,21,1
550,87,0
449,30,1
353,3,0
314,71,1
483,0,1
335,28,0
289,13,1
438,74,0
188,21,1
406,38,1
520,62,0
338,7,1
43,80,1
406,9,1
91,1,1
13,62,1
307,51,1
420,25,1
160,7,0
270,60,1
9,63,1
503,55,0
458,83,0
459,79,1
47,46,1
140,85,1
185,95,1
209,92,1
378,35,1
379,37,1
67,91,1
436,42,1
156,68,1
457,2,1
101,55,1
398,35,0
544,56,1
432,82,0
542,16,1
510,76,1
369,41,1
86,24,1
369,12,1
373,41,1
493,99,0
429,23,1
193,9,1
11,37,1
346,85,1
278,38,0
238,67,0
505,58,1
329,34,1
328,47,0
540,56,1
503,10,0
19,56,1
505,14,1
267,4,1
483,54,1
416,58,0
452,40,1
438,91,0
196,7,1
379,88,0
202,58,1
6,65,1
74,76,0
266,45,1
539,1,1
454,81,0
307,96,1
537,54,1
297,26,1
406,26,0
481,78,1
505,96,1
386,25,0
455,57,1
200,49,1
327,48,1
137,50,1
145,78,0
362,42,1
346,10,1
91,55,1
420,11,1
325,20,0
58,44,1
320,48,1
7,40,1
243,96,1
534,40,1
553,9,1
143,25,1
249,61,0
456,37,1
371,23,0
477,16,1
23,2,1
381,65,0
58,40,1
532,86,0
356,25,1
520,89,0
297,21,1
69,19,1
131,29,1
347,1,1
31,87,1
463,44,0
535,32,1
441,56,0
379,73,1
9,40,1
384,69,0
496,99,1
452,90,1
397,17,1
248,28,0
103,85,0
275,34,1
119,25,0
68,44,1
84,45,1
160,10,0
494,13,0
202,64,0
94,56,1
346,9,1
393,1,1
335,61,1
491,12,1
188,62,1
86,38,1
504,16,0
534,47,1
268,45,1
95,22,1
390,30,1
310,50,1
483,81,1
531,56,1
350,75,1
89,95,1
263,73,0
268,13,0
386,66,1
248,92,1
434,86,1
510,85,1
245,26,0
452,91,1
384,29,1
458,24,0
444,87,1
377,24,0
416,44,0
549,87,1
53,0,1
250,25,1
374,46,1
369,83,0
78,67,1
84,49,1
473,51,1
129,44,1
372,49,1
15,61,1
312,10,1
532,94,0
249,23,1
415,86,1
74,0,1
261,23,0
552,45,0
485,99,0
62,87,1
7,17,1
404,46,0
446,87,0
115,65,1
248,95,1
503,48,0
337,0,0
112,10,1
93,55,1
534,14,1
552,7,1
333,87,0
270,68,1
331,84,1
114,11,1
250,26,0
454,40,1
74,52,1
436,33,0
231,30,1
452,10,1
93,32,1
292,55,0
499,70,0
559,1,0
180,26,0
457,86,0
56,99,1
539,23,1
69,30,1
121,68,1
22,1,1
380,59,1
275,33,1
423,83,1
41,90,1
57,14,1
177,4,1
98,27,0
370,43,1
215,81,1
25,87,0
214,54,1
536,14,1
550,73,1
23,4,1
553,2,1
422,3,1
405,54,0
243,12,1
37,80,1
302,37,1
499,71,1
430,63,1
10,62,0
14,64,1
525,78,0
377,35,1
434,34,0
113,41,1
551,34,0
396,29,1
373,21,1
4,19,1
415,32,1
156,25,1
455,54,0
428,37,1
535,55,1
229,57,1
453,50,0
503,30,1
373,12,1
532,26,1
482,87,0
378,51,0
453,96,0
511,80,0
499,11,1
486,74,1
100,25,1
498,46,1
200,27,0
504,65,0
61,58,1
392,50,1
67,24,0
342,64,0
248,46,1
234,52,0
113,43,0
320,1,1
317,40,1
544,59,1
243,40,0
350,97,1
348,6,1
428,34,1
541,2,0
307,20,1
400,37,0
539,10,1
453,21,1
455,72,0
14,83,0
344,96,1
454,59,1
495,4,1
532,13,1
343,2,1
74,24,1
331,14,0
544,8,0
473,50,1
24,48,1
294,7,1
502,21,1
307,21,0
478,25,0
315,46,0
59,37,1
279,53,0
467,2,1
248,25,1
482,73,0
261,76,0
532,43,0
478,74,0
378,89,1
503,25,1
220,58,0
409,68,1
243,81,1
540,88,0
248,90,1
255,34,1
353,18,1
526,11,1
245,39,1
326,4,1
317,11,0
416,83,0
555,93,1
40,57,0
478,45,1
27,51,1
9,4,1
493,23,1
91,45,1
345,93,1
176,95,0
373,81,0
504,11,0
210,88,1
464,73,1
446,55,1
410,95,1
537,49,1
527,99,0
317,30,1
401,10,1
359,86,1
535,14,0
524,27,1
486,51,1
167,97,0
547,26,1
519,75,1
550,44,0
9,45,1
86,44,1
212,26,1
425,50,1
550,7,1
523,47,1
498,41,1
411,20,1
520,88,0
32,97,1
12,0,0
479,49,1
241,24,1
399,83,1
225,41,1
537,61,1
82,94,1
455,62,1
560,32,0
471,0,1
8,92,1
537,93,1
541,66,1
200,43,0
193,7,1
487,56,1
342,86,1
341,86,0
158,20,1
114,69,1
120,29,1
377,33,1
304,14,1
255,74,1
465,19,0
490,69,1
483,13,1
398,26,0
70,86,1
519,77,1
341,1,1
108,5,1
560,1,1
27,11,1
14,72,0
327,83,0
541,93,1
520,59,1
390,72,1
544,18,0
221,4,1
109,52,1
218,65,1
416,63,1
480,57,1
65,10,1
372,15,1
47,47,1
497,45,1
453,93,1
415,63,0
358,94,0
532,89,1
373,46,1
405,39,0
74,87,1
523,36,1
294,54,1
398,78,1
123,33,1
483,11,1
222,28,0
235,29,1
159,72,1
40,51,1
453,14,1
381,23,1
540,0,1
98,91,1
186,57,1
542,42,1
541,13,1
473,57,1
73,65,1
541,11,1
200,72,0
55,4,1
451,16,1
338,16,1
456,92,1
424,41,0
360,68,1
455,40,1
206,24,0
184,88,1
550,30,1
462,6,1
137,6,1
342,37,1
51,34,1
406,53,1
503,65,1
29,38,1
404,66,0
425,96,1
428,94,0
399,74,1
235,41,0
359,73,1
527,88,0
529,84,1
493,75,0
98,7,1
188,80,0
496,29,1
208,0,1
353,34,0
453,81,1
58,37,1
560,34,0
535,66,1
405,25,1
238,77,0
550,81,1
6,73,1
393,80,1
572,50,1
98,77,1
449,72,1
274,64,0
120,23,1
307,11,1
522,10,1
551,82,0
507,17,0
495,44,1
405,86,1
331,61,1
351,5,1
193,2,0
499,9,0
389,79,1
532,29,1
268,11,1
560,55,0
509,73,0
175,84,1
568,24,0
28,77,0
415,61,0
143,0,1
55,39,1
477,89,1
416,0,1
83,19,1
235,3,1
535,13,1
12,58,0
436,5,1
224,89,1
55,24,0
556,76,0
456,38,1
94,8,0
449,70,1
475,50,1
478,29,1
453,0,0
377,64,1
495,31,0
10,98,0
423,38,0
536,65,1
328,40,1
440,74,0
513,88,1
526,32,0
93,7,1
535,10,1
275,75,0
238,30,1
311,47,1
312,19,0
553,73,1
551,78,1
485,77,1
361,99,0
500,72,1
343,27,0
504,34,0
575,3,0
263,54,1
185,22,1
416,40,0
398,13,0
532,22,1
473,31,1
398,48,1
478,27,1
511,21,1
118,37,1
341,53,1
59,5,1
294,19,1
386,50,0
313,7,1
172,79,1
312,0,1
458,77,1
452,16,0
273,71,1
470,2,1
465,46,0
250,72,1
201,0,0
503,17,1
400,50,1
139,79,1
324,46,0
279,99,0
509,76,0
351,17,0
428,36,0
356,34,1
464,21,0
473,39,1
404,89,1
576,90,0
405,60,1
572,32,0
260,28,1
335,24,0
553,94,0
339,32,1
129,23,0
189,80,1
91,66,1
0,2,0
216,46,0
270,86,1
572,29,1
197,22,1
465,25,1
524,61,1
327,78,0
448,69,1
28,73,1
406,75,0
495,58,0
268,79,0
71,50,1
261,74,0
512,66,1
289,28,0
466,1,1
456,33,1
453,5,0
243,67,1
83,77,1
421,29,1
42,16,1
187,23,1
61,51,1
477,36,0
526,10,1
499,18,1
98,90,1
43,27,1
353,57,0
578,0,1
321,79,1
513,81,1
298,92,1
573,77,1
532,65,1
48,20,0
464,5,1
165,73,0
187,21,1
520,41,1
392,39,1
499,14,1
307,95,1
505,11,1
150,55,1
401,69,1
400,35,0
449,51,1
406,23,1
180,23,0
398,90,0
341,50,0
341,33,1
135,55,1
334,83,1
295,76,0
116,56,1
550,61,1
343,82,0
335,23,0
372,39,1
163,23,1
541,9,1
236,62,1
276,10,0
0,60,1
15,60,1
391,84,0
449,35,1
425,55,0
400,3,0
453,9,1
398,43,0
566,79,1
546,78,0
537,51,1
285,42,1
530,83,1
180,72,1
506,63,1
284,23,1
502,87,0
289,59,1
530,75,0
513,55,1
441,81,1
160,30,0
108,28,1
94,18,0
568,58,0
2,65,0
554,37,1
346,65,1
424,33,1
561,11,0
326,69,0
58,60,1
275,83,0
539,63,0
480,62,1
552,89,1
428,30,0
156,80,1
526,44,1
457,43,1
228,77,0
250,98,1
378,40,1
83,25,1
454,49,1
423,89,1
325,88,0
452,32,0
61,22,1
353,22,0
360,11,1
196,63,1
468,29,1
250,70,1
471,96,1
124,44,1
435,42,0
556,2,1
529,82,1
215,4,1
566,1,1
477,22,1
485,65,1
563,85,0
82,8,0
233,8,0
71,59,0
485,29,1
420,85,1
23,39,1
446,0,0
466,71,1
136,0,0
333,29,1
225,45,0
423,85,1
400,38,0
86,29,1
465,79,1
478,44,1
559,26,0
293,68,1
333,92,1
545,26,1
520,39,1
84,32,1
416,46,1
82,24,0
471,99,1
141,41,1
279,40,0
76,29,0
571,77,1
391,38,1
473,30,1
194,32,1
392,12,1
536,34,0
406,44,0
497,22,1
542,6,0
534,7,0
107,99,0
112,61,0
503,61,0
545,73,0
217,2,0
393,22,1
456,32,1
348,27,0
246,77,0
71,96,1
103,24,0
60,77,1
300,95,1
63,52,1
507,0,1
345,23,0
0,0,1
532,60,0
17,22,1
41,61,1
14,94,0
393,66,1
147,34,1
453,26,1
356,69,1
386,29,1
415,50,1
556,64,0
451,76,0
531,95,1
523,61,0
564,42,1
537,87,0
150,30,1
484,76,0
568,0,1
473,15,1
487,14,0
505,9,1
248,31,1
487,9,1
437,23,1
13,56,1
545,22,1
301,78,1
379,45,0
445,79,1
176,31,1
492,66,1
285,17,0
19,40,1
346,44,1
304,31,0
386,2,1
327,21,0
398,25,0
198,23,0
528,83,1
289,41,1
467,91,1
345,46,1
23,75,0
473,1,1
90,29,1
63,33,0
491,48,0
72,42,1
307,70,1
270,94,0
300,53,1
156,73,1
401,73,1
362,88,0
180,25,0
90,56,1
463,78,1
586,99,0
63,88,1
144,76,1
507,57,1
493,82,0
415,3,1
463,76,1
494,98,1
249,65,1
505,17,1
545,74,1
353,65,1
137,5,1
415,73,1
550,27,1
549,83,1
487,3,1
325,44,1
320,40,0
231,68,0
520,45,0
544,7,0
517,1,0
415,0,1
293,61,1
341,28,0
576,55,1
516,24,0
472,8,1
492,22,1
317,14,1
428,62,1
548,10,1
268,49,1
290,0,1
330,60,1
451,24,0
550,36,1
324,17,0
333,34,1
517,23,1
282,76,1
277,80,1
109,65,1
453,27,1
550,10,0
400,0,0
400,71,1
559,88,1
503,96,1
398,72,0
288,28,0
424,29,1
568,8,1
197,49,1
378,12,1
63,27,0
177,88,1
378,38,1
537,22,1
253,44,1
560,6,0
294,27,1
228,68,1
536,17,0
234,93,1
196,59,1
6,12,1
496,22,1
281,77,0
484,63,0
550,31,1
371,85,1
293,27,1
505,45,1
478,0,1
416,33,0
452,13,1
143,2,1
388,56,0
361,82,0
529,10,1
56,44,1
565,2,1
378,33,1
266,40,1
177,11,1
535,46,0
94,35,1
393,72,0
506,77,1
326,78,0
542,25,0
209,78,1
531,77,1
215,64,0
253,7,1
508,77,0
419,91,1
342,90,1
583,65,1
338,10,1
186,37,1
358,27,1
536,61,0
48,10,0
136,56,1
493,40,1
68,22,1
550,6,1
471,25,0
499,42,1
565,88,0
177,3,0
377,44,1
414,68,1
538,10,0
503,34,1
415,29,1
503,56,1
464,49,1
91,51,1
433,61,1
196,66,1
25,26,0
536,68,0
312,85,1
247,41,1
237,90,1
408,82,0
331,72,1
313,52,0
587,55,1
295,61,1
29,40,1
532,3,1
451,32,0
560,97,0
91,61,1
500,44,1
400,12,0
552,22,1
70,44,0
580,10,1
326,68,0
333,66,0
348,90,0
391,75,1
534,62,1
458,84,0
307,57,0
10,86,1
483,10,1
456,30,1
12,25,0
149,74,1
160,64,0
342,35,1
362,97,0
130,29,1
103,76,0
176,39,1
560,58,0
574,82,0
144,72,1
53,94,0
373,92,0
76,6,0
307,41,1
531,35,1
87,80,0
536,1,1
293,10,1
591,10,1
298,61,0
542,41,1
458,98,1
221,37,1
56,87,1
302,12,1
315,97,0
337,31,1
12,5,1
335,70,1
53,44,1
591,55,1
7,69,0
402,74,1
313,27,1
372,20,1
502,41,1
388,88,1
438,77,1
217,11,0
292,97,0
287,27,0
48,15,0
296,4,1
550,98,1
464,81,1
51,24,1
455,45,0
428,48,1
550,62,1
327,51,0
185,11,0
22,34,0
434,81,1
188,1,0
343,34,1
473,92,1
502,55,0
566,92,1
410,96,1
187,12,1
393,38,1
531,37,1
14,44,1
328,25,0
35,74,1
492,81,1
410,36,0
269,16,1
322,33,1
153,40,1
267,40,1
15,5,1
566,0,0
393,51,1
406,86,1
434,19,0
27,73,0
404,17,1
386,62,1
5,12,1
462,10,1
232,70,1
395,87,0
573,65,1
306,64,1
408,55,1
403,79,1
541,91,0
455,47,1
23,61,1
576,25,1
536,80,1
538,92,1
550,47,1
189,63,1
400,27,0
226,99,0
591,16,1
542,62,0
323,83,1
270,36,0
507,44,0
287,67,1
268,81,1
47,49,1
479,66,0
123,37,1
532,20,1
560,0,0
473,65,1
157,24,1
216,10,0
97,8,1
86,10,1
454,80,1
471,52,1
539,98,1
407,79,1
464,43,0
390,49,0
390,4,0
395,72,1
338,55,0
327,36,1
567,68,1
105,8,1
213,31,0
317,49,1
521,39,1
25,99,0
386,53,0
575,44,1
42,3,1
123,40,0
242,81,1
307,54,1
595,97,0
404,7,1
459,1,0
82,52,1
544,33,0
114,40,1
235,40,0
467,44,0
567,50,0
232,32,1
335,48,1
431,44,1
118,78,1
91,58,1
549,77,1
464,50,1
364,58,1
534,37,1
129,4,1
433,3,0
449,86,1
575,14,1
436,78,0
290,7,1
278,55,0
473,22,1
552,93,0
36,26,0
432,19,0
135,61,1
478,57,0
192,98,1
147,93,0
592,16,1
349,56,1
106,83,0
176,12,1
360,55,1
96,49,1
304,44,1
245,74,1
588,80,1
487,23,0
369,56,0
328,50,0
544,66,1
593,61,0
206,29,1
325,59,1
565,15,0
400,96,0
497,33,0
256,91,1
298,59,0
576,19,1
596,84,1
292,14,0
53,74,1
5,40,1
129,26,1
577,76,0
270,71,0
84,16,0
496,8,1
532,93,1
553,22,1
588,67,0
71,40,1
389,0,1
503,46,0
95,45,1
94,27,1
47,22,1
292,52,1
90,10,1
62,94,0
4,38,1
534,88,1
601,97,1
498,54,1
236,53,1
346,90,1
479,2,1
379,1,0
487,41,1
231,48,1
174,5,1
166,2,1
542,57,1
267,43,0
161,0,1
255,87,1
469,74,1
537,13,1
223,88,1
388,16,1
576,6,0
287,75,0
565,18,1
293,94,1
91,87,0
408,89,1
604,29,1
58,16,1
124,41,1
151,25,1
252,20,1
213,40,1
578,42,0
369,40,0
591,83,0
399,73,1
388,42,1
180,24,0
576,48,1
579,1,0
290,17,1
61,21,0
331,0,1
405,28,0
560,12,0
162,78,0
441,11,1
499,28,0
415,97,0
448,42,1
484,74,0
529,14,1
80,87,0
86,89,1
537,57,1
0,53,1
322,4,1
483,6,1
235,88,1
431,82,0
214,29,1
300,27,1
538,47,1
448,6,1
551,26,0
286,80,1
532,52,1
486,46,1
498,81,1
547,58,1
189,69,1
278,5,0
416,10,0
115,74,0
568,10,1
497,10,1
515,44,1
0,39,1
440,25,1
504,1,0
591,54,1
319,94,1
500,61,1
329,57,1
320,30,1
350,83,1
262,30,1
456,40,1
289,21,0
532,54,1
107,76,1
273,28,1
504,41,1
516,68,0
127,90,1
222,85,1
558,55,0
599,29,1
221,19,1
489,61,0
436,4,0
561,49,1
12,1,0
290,95,1
46,68,1
121,4,0
46,65,1
492,38,1
106,73,0
415,70,1
298,79,1
88,23,1
574,44,0
438,61,1
532,58,1
572,89,1
457,29,1
250,87,0
484,80,1
553,13,1
330,62,1
536,4,0
567,47,1
292,10,1
537,25,0
62,72,0
536,19,0
391,74,1
15,89,1
67,8,1
197,25,0
373,26,1
591,98,1
11,57,1
246,58,0
492,49,1
517,58,1
350,78,0
197,32,0
115,79,0
415,80,1
396,69,1
470,34,0
528,68,0
408,40,1
553,59,1
475,74,1
420,60,1
196,38,1
362,0,0
507,39,1
291,99,0
602,40,0
558,76,0
45,10,1
117,22,1
591,74,1
225,49,1
101,29,0
343,70,1
253,34,0
327,29,1
551,90,0
455,42,1
4,14,1
479,61,0
507,34,1
578,37,1
541,62,1
522,68,1
551,98,1
6,61,1
199,95,1
19,86,0
406,92,1
314,46,0
200,44,0
225,21,0
456,60,1
236,43,1
537,11,1
540,32,1
554,94,0
214,59,1
291,22,1
600,44,1
455,50,0
28,16,1
431,23,0
383,85,1
568,34,1
523,56,0
483,32,1
403,7,1
394,69,0
122,75,0
98,87,1
328,1,0
212,29,1
159,47,1
523,38,0
523,75,1
478,51,1
135,70,1
493,3,0
247,13,0
588,74,1
271,46,1
232,50,1
524,71,1
454,66,1
532,8,1
478,64,1
119,61,0
436,14,0
602,39,1
531,79,1
310,76,1
292,86,1
391,39,1
292,92,1
326,23,1
360,61,1
302,88,1
531,25,1
494,10,1
115,84,0
506,79,1
103,69,0
194,97,0
547,83,1
313,76,1
527,17,1
193,46,0
602,4,1
184,3,1
0,67,1
566,81,0
421,98,0
578,18,0
115,96,1
372,44,1
360,65,0
359,23,1
541,74,0
198,1,1
605,6,1
458,6,1
409,65,0
588,75,0
279,80,0
34,84,0
494,72,1
261,28,0
114,22,0
127,8,0
436,19,1
377,77,1
428,32,0
587,15,1
302,23,1
73,1,1
495,1,1
349,65,0
467,86,1
553,17,1
375,4,1
483,31,1
268,34,1
592,56,0
560,81,0
26,26,0
93,30,1
203,81,1
67,70,1
552,66,1
369,97,1
371,16,1
183,45,1
157,44,0
504,66,1
431,27,1
446,18,1
453,51,1
137,11,1
384,10,0
521,16,0
386,16,1
57,68,1
605,48,1
68,10,1
327,87,1
312,46,1
319,64,1
360,22,1
452,81,1
248,87,0
567,91,1
507,43,1
587,33,0
86,55,1
565,1,1
175,58,1
17,19,1
522,75,1
513,56,1
532,73,1
503,64,1
487,58,1
559,8,0
61,52,1
200,92,0
220,69,1
59,47,1
542,50,0
506,87,1
193,96,1
553,3,1
444,40,1
197,57,1
392,48,0
268,24,0
247,10,1
326,25,0
296,67,1
292,76,0
398,10,0
331,87,1
500,25,1
487,2,0
610,77,1
492,41,1
404,30,1
118,30,1
527,10,1
280,76,0
217,46,1
501,85,1
252,28,0
48,22,1
487,7,1
420,20,1
22,36,0
555,30,1
351,59,0
482,70,1
482,5,0
296,74,0
517,34,0
552,18,1
415,27,1
36,94,0
532,95,1
454,0,1
143,31,1
220,20,1
237,73,1
381,10,0
475,48,1
592,96,0
160,92,0
489,69,0
221,9,1
534,38,0
448,26,0
233,67,0
19,34,0
183,27,0
375,67,0
526,7,1
593,58,1
550,29,1
617,55,0
67,27,0
324,68,1
420,47,1
393,0,1
380,19,1
330,73,1
150,10,1
312,35,0
415,10,1
585,40,1
377,36,1
388,44,1
617,23,1
335,74,0
327,43,1
456,48,1
609,4,1
596,77,1
467,64,1
302,11,1
249,35,0
94,15,1
25,58,0
436,34,1
333,22,1
402,99,1
517,94,1
408,22,1
617,47,1
536,42,1
495,59,0
598,72,1
454,74,0
313,54,1
616,1,0
615,68,1
536,87,0
550,88,0
197,36,0
263,45,1
602,38,1
408,38,1
127,54,0
592,38,1
22,47,1
559,74,1
565,52,1
453,49,1
206,98,1
253,55,1
162,68,0
56,94,1
362,47,1
270,50,1
163,98,1
377,7,1
582,66,1
572,13,1
276,24,1
386,59,1
364,23,1
619,15,1
590,49,1
367,4,1
338,47,1
333,74,0
119,0,1
534,21,1
565,17,1
113,53,1
196,4,0
24,95,1
398,12,0
192,80,1
478,35,1
346,21,1
415,36,1
177,80,1
282,11,1
71,87,0
436,46,0
34,65,0
443,80,1
503,21,1
582,5,1
502,27,0
570,93,0
251,91,1
617,45,1
384,62,1
529,92,0
120,94,0
300,17,1
535,60,1
424,86,1
317,78,1
189,71,1
617,9,1
378,55,1
1,76,0
607,3,1
260,74,1
618,63,1
431,97,1
483,34,1
277,74,1
578,22,1
499,52,1
452,96,0
519,97,0
205,77,0
124,49,1
434,30,0
508,65,1
434,37,1
471,55,1
536,56,0
553,98,0
55,83,0
209,88,1
0,33,1
460,27,0
451,2,1
283,67,1
613,8,0
579,77,0
216,56,1
96,35,1
451,37,1
485,72,0
612,65,1
292,58,0
326,94,0
338,89,1
499,65,1
537,21,1
372,99,1
36,10,1
262,50,1
200,42,1
422,80,1
534,86,0
478,41,1
215,88,1
511,49,1
541,18,1
537,52,1
514,82,0
80,24,0
21,94,0
536,49,1
5,48,1
43,87,0
574,39,1
600,41,0
296,0,0
358,99,0
84,93,1
57,29,1
344,10,1
618,25,1
23,86,1
143,81,1
266,42,1
473,27,1
422,79,1
485,1,1
98,62,1
425,47,1
108,40,1
402,25,1
550,8,0
544,95,0
497,34,1
406,21,1
456,11,1
550,90,1
428,66,1
421,64,1
12,46,1
347,26,1
523,49,1
444,9,1
129,89,1
539,28,0
113,92,1
333,84,0
294,20,0
74,8,1
449,80,1
539,0,0
204,67,0
273,3,1
607,13,1
341,62,1
116,88,1
550,69,1
10,43,0
270,16,1
496,87,0
478,21,0
581,65,1
159,6,0
290,27,0
540,58,1
296,49,0
400,86,1
333,61,1
585,9,0
16,73,0
307,76,0
109,74,1
131,34,0
522,44,1
5,49,1
143,6,1
317,68,1
61,95,0
120,98,1
