item_id,gender_enc,occupation_enc,decades_lived_enc,genre_enc,release_decade_enc
60,[1],[10],[2],"[0, 9]",[3]
60,[0],[3],[3],"[0, 9]",[3]
60,[0],[18],[2],"[0, 9]",[3]
60,[1],[9],[5],"[0, 9]",[3]
60,[1],[1],[3],"[0, 9]",[3]
60,[1],[19],[2],"[0, 9]",[3]
60,[0],[12],[3],"[0, 9]",[3]
60,[1],[15],[6],"[0, 9]",[3]
60,[0],[18],[2],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[19],[3],"[0, 9]",[3]
60,[0],[18],[1],"[0, 9]",[3]
60,[1],[3],[4],"[0, 9]",[3]
60,[1],[18],[4],"[0, 9]",[3]
60,[1],[4],[2],"[0, 9]",[3]
60,[1],[17],[4],"[0, 9]",[3]
60,[1],[11],[4],"[0, 9]",[3]
60,[1],[4],[3],"[0, 9]",[3]
60,[0],[10],[2],"[0, 9]",[3]
60,[0],[17],[2],"[0, 9]",[3]
60,[1],[13],[4],"[0, 9]",[3]
60,[1],[20],[3],"[0, 9]",[3]
60,[1],[0],[2],"[0, 9]",[3]
60,[1],[14],[3],"[0, 9]",[3]
60,[1],[20],[2],"[0, 9]",[3]
60,[1],[3],[3],"[0, 9]",[3]
60,[1],[0],[5],"[0, 9]",[3]
60,[1],[4],[2],"[0, 9]",[3]
60,[1],[5],[2],"[0, 9]",[3]
60,[0],[1],[2],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[0],[5],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[5],[3],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[0],[13],[5],"[0, 9]",[3]
60,[1],[9],[3],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[0],[10],[2],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[4],[3],"[0, 9]",[3]
60,[1],[18],[3],"[0, 9]",[3]
60,[0],[14],[3],"[0, 9]",[3]
60,[1],[14],[4],"[0, 9]",[3]
60,[1],[6],[3],"[0, 9]",[3]
60,[0],[20],[4],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[0],[18],[2],"[0, 9]",[3]
60,[1],[13],[4],"[0, 9]",[3]
60,[1],[4],[3],"[0, 9]",[3]
60,[0],[7],[2],"[0, 9]",[3]
60,[1],[18],[1],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[3],[5],"[0, 9]",[3]
60,[0],[18],[2],"[0, 9]",[3]
60,[0],[13],[2],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[5],[2],"[0, 9]",[3]
60,[0],[13],[2],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[0],[14],[3],"[0, 9]",[3]
60,[1],[0],[3],"[0, 9]",[3]
60,[1],[4],[2],"[0, 9]",[3]
60,[1],[5],[1],"[0, 9]",[3]
60,[1],[0],[4],"[0, 9]",[3]
60,[0],[16],[3],"[0, 9]",[3]
60,[1],[19],[4],"[0, 9]",[3]
60,[1],[17],[3],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[6],[5],"[0, 9]",[3]
60,[1],[3],[3],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[15],[5],"[0, 9]",[3]
60,[1],[4],[2],"[0, 9]",[3]
60,[1],[4],[2],"[0, 9]",[3]
60,[1],[20],[2],"[0, 9]",[3]
60,[1],[19],[4],"[0, 9]",[3]
60,[0],[20],[5],"[0, 9]",[3]
60,[1],[11],[2],"[0, 9]",[3]
60,[1],[3],[5],"[0, 9]",[3]
60,[1],[14],[4],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[4],[3],"[0, 9]",[3]
60,[1],[10],[3],"[0, 9]",[3]
60,[1],[17],[3],"[0, 9]",[3]
60,[0],[18],[1],"[0, 9]",[3]
60,[1],[20],[5],"[0, 9]",[3]
60,[1],[14],[2],"[0, 9]",[3]
60,[0],[0],[5],"[0, 9]",[3]
60,[1],[6],[3],"[0, 9]",[3]
60,[0],[18],[1],"[0, 9]",[3]
60,[1],[18],[1],"[0, 9]",[3]
60,[1],[14],[2],"[0, 9]",[3]
60,[0],[18],[1],"[0, 9]",[3]
60,[1],[13],[2],"[0, 9]",[3]
60,[0],[3],[5],"[0, 9]",[3]
60,[1],[14],[3],"[0, 9]",[3]
60,[1],[3],[3],"[0, 9]",[3]
60,[1],[4],[4],"[0, 9]",[3]
60,[1],[4],[4],"[0, 9]",[3]
60,[0],[13],[4],"[0, 9]",[3]
60,[1],[17],[3],"[0, 9]",[3]
60,[1],[4],[4],"[0, 9]",[3]
60,[1],[3],[3],"[0, 9]",[3]
60,[1],[3],[3],"[0, 9]",[3]
60,[1],[14],[2],"[0, 9]",[3]
60,[1],[16],[3],"[0, 9]",[3]
60,[1],[13],[2],"[0, 9]",[3]
60,[1],[19],[2],"[0, 9]",[3]
60,[0],[0],[3],"[0, 9]",[3]
60,[1],[18],[1],"[0, 9]",[3]
60,[1],[13],[1],"[0, 9]",[3]
60,[1],[13],[3],"[0, 9]",[3]
60,[1],[19],[3],"[0, 9]",[3]
60,[1],[20],[2],"[0, 9]",[3]
60,[1],[0],[2],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[1],[13],[4],"[0, 9]",[3]
60,[1],[10],[3],"[0, 9]",[3]
60,[1],[14],[3],"[0, 9]",[3]
60,[1],[0],[3],"[0, 9]",[3]
60,[1],[3],[3],"[0, 9]",[3]
60,[1],[11],[2],"[0, 9]",[3]
60,[0],[13],[2],"[0, 9]",[3]
60,[1],[4],[3],"[0, 9]",[3]
60,[1],[13],[5],"[0, 9]",[3]
60,[0],[6],[4],"[0, 9]",[3]
60,[1],[1],[2],"[0, 9]",[3]
60,[1],[1],[3],"[0, 9]",[3]
60,[1],[10],[3],"[0, 9]",[3]
60,[1],[4],[4],"[0, 9]",[3]
60,[0],[18],[1],"[0, 9]",[3]
60,[1],[9],[2],"[0, 9]",[3]
60,[1],[13],[1],"[0, 9]",[3]
60,[1],[14],[2],"[0, 9]",[3]
60,[1],[14],[2],"[0, 9]",[3]
60,[1],[18],[1],"[0, 9]",[3]
60,[1],[10],[4],"[0, 9]",[3]
60,[1],[18],[3],"[0, 9]",[3]
60,[1],[19],[2],"[0, 9]",[3]
60,[1],[13],[3],"[0, 9]",[3]
60,[1],[6],[3],"[0, 9]",[3]
60,[1],[20],[2],"[0, 9]",[3]
60,[1],[3],[2],"[0, 9]",[3]
60,[1],[13],[3],"[0, 9]",[3]
60,[1],[4],[2],"[0, 9]",[3]
60,[1],[18],[2],"[0, 9]",[3]
60,[0],[10],[4],"[0, 9]",[3]
4,[1],[4],[3],"[5, 14]",[5]
4,[1],[14],[4],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[1],[15],[6],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[3],[4],"[5, 14]",[5]
4,[1],[1],[2],"[5, 14]",[5]
4,[1],[5],[3],"[5, 14]",[5]
4,[1],[4],[2],"[5, 14]",[5]
4,[1],[4],[5],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[14],[5],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[6],[3],"[5, 14]",[5]
4,[1],[3],[6],"[5, 14]",[5]
4,[1],[14],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[12],[2],"[5, 14]",[5]
4,[0],[14],[3],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[1],[5],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[5],[2],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[0],[10],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[17],[3],"[5, 14]",[5]
4,[1],[16],[2],"[5, 14]",[5]
4,[1],[3],[3],"[5, 14]",[5]
4,[0],[10],[2],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[1],[10],[2],"[5, 14]",[5]
4,[0],[18],[2],"[5, 14]",[5]
4,[1],[9],[5],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[0],[12],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[0],[18],[1],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[18],[4],"[5, 14]",[5]
4,[0],[1],[2],"[5, 14]",[5]
4,[0],[3],[2],"[5, 14]",[5]
4,[0],[10],[3],"[5, 14]",[5]
4,[0],[18],[2],"[5, 14]",[5]
4,[0],[0],[4],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[1],[18],[3],"[5, 14]",[5]
4,[0],[17],[2],"[5, 14]",[5]
4,[0],[18],[2],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[1],[20],[3],"[5, 14]",[5]
4,[1],[20],[2],"[5, 14]",[5]
4,[1],[3],[3],"[5, 14]",[5]
4,[1],[4],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[0],[0],[3],"[5, 14]",[5]
4,[1],[7],[4],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[19],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[3],[5],"[5, 14]",[5]
4,[0],[3],[3],"[5, 14]",[5]
4,[1],[10],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[9],[3],"[5, 14]",[5]
4,[1],[4],[4],"[5, 14]",[5]
4,[0],[10],[2],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[0],[13],[2],"[5, 14]",[5]
4,[1],[13],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[1],[6],[3],"[5, 14]",[5]
4,[0],[13],[2],"[5, 14]",[5]
4,[1],[20],[5],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[0],[7],[2],"[5, 14]",[5]
4,[1],[3],[5],"[5, 14]",[5]
4,[0],[18],[2],"[5, 14]",[5]
4,[0],[13],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[0],[0],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[0],[3],"[5, 14]",[5]
4,[1],[4],[2],"[5, 14]",[5]
4,[0],[3],[3],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[0],[16],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[6],[5],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[1],[4],[2],"[5, 14]",[5]
4,[1],[4],[2],"[5, 14]",[5]
4,[0],[18],[2],"[5, 14]",[5]
4,[0],[18],[1],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[0],[13],[2],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[0],[3],[4],"[5, 14]",[5]
4,[1],[10],[3],"[5, 14]",[5]
4,[1],[4],[3],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[17],[3],"[5, 14]",[5]
4,[1],[17],[3],"[5, 14]",[5]
4,[1],[18],[3],"[5, 14]",[5]
4,[1],[4],[2],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[0],[3],[3],"[5, 14]",[5]
4,[1],[14],[3],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[0],[18],[1],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[1],[4],[2],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[0],[7],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[17],[3],"[5, 14]",[5]
4,[0],[18],[2],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[1],[0],[4],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[3],[3],"[5, 14]",[5]
4,[0],[7],[4],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[1],[19],[2],"[5, 14]",[5]
4,[0],[0],[3],"[5, 14]",[5]
4,[1],[13],[1],"[5, 14]",[5]
4,[1],[13],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[17],[2],"[5, 14]",[5]
4,[0],[3],[2],"[5, 14]",[5]
4,[1],[18],[3],"[5, 14]",[5]
4,[1],[3],[3],"[5, 14]",[5]
4,[1],[1],[2],"[5, 14]",[5]
4,[1],[20],[3],"[5, 14]",[5]
4,[0],[18],[2],"[5, 14]",[5]
4,[1],[9],[2],"[5, 14]",[5]
4,[1],[13],[1],"[5, 14]",[5]
4,[1],[6],[2],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[18],[1],"[5, 14]",[5]
4,[1],[11],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[19],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[4],[3],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[4],[2],"[5, 14]",[5]
4,[1],[13],[2],"[5, 14]",[5]
4,[0],[0],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[14],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
4,[1],[18],[2],"[5, 14]",[5]
13,[0],[0],[2],"[4, 12, 15]",[5]
13,[1],[14],[4],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[1],[0],[3],"[4, 12, 15]",[5]
13,[0],[13],[2],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[1],[4],"[4, 12, 15]",[5]
13,[1],[3],[4],"[4, 12, 15]",[5]
13,[1],[4],[4],"[4, 12, 15]",[5]
13,[1],[0],[3],"[4, 12, 15]",[5]
13,[1],[7],[5],"[4, 12, 15]",[5]
13,[1],[5],[3],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[1],[6],[2],"[4, 12, 15]",[5]
13,[1],[4],[5],"[4, 12, 15]",[5]
13,[1],[19],[2],"[4, 12, 15]",[5]
13,[0],[0],[4],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[0],[3],[3],"[4, 12, 15]",[5]
13,[1],[14],[5],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[3],[5],"[4, 12, 15]",[5]
13,[1],[3],[4],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[12],[2],"[4, 12, 15]",[5]
13,[1],[9],[5],"[4, 12, 15]",[5]
13,[1],[13],[4],"[4, 12, 15]",[5]
13,[1],[0],[3],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[1],[11],[5],"[4, 12, 15]",[5]
13,[1],[13],[2],"[4, 12, 15]",[5]
13,[1],[5],[3],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[1],[5],[2],"[4, 12, 15]",[5]
13,[1],[3],[2],"[4, 12, 15]",[5]
13,[0],[11],[2],"[4, 12, 15]",[5]
13,[1],[14],[5],"[4, 12, 15]",[5]
13,[1],[11],[3],"[4, 12, 15]",[5]
13,[0],[10],[2],"[4, 12, 15]",[5]
13,[1],[17],[3],"[4, 12, 15]",[5]
13,[0],[20],[4],"[4, 12, 15]",[5]
13,[1],[14],[4],"[4, 12, 15]",[5]
13,[1],[19],[2],"[4, 12, 15]",[5]
13,[0],[0],[3],"[4, 12, 15]",[5]
13,[1],[3],[3],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[1],[3],[3],"[4, 12, 15]",[5]
13,[1],[13],[2],"[4, 12, 15]",[5]
13,[1],[11],[3],"[4, 12, 15]",[5]
13,[1],[10],[2],"[4, 12, 15]",[5]
13,[0],[3],[3],"[4, 12, 15]",[5]
13,[0],[18],[2],"[4, 12, 15]",[5]
13,[1],[9],[5],"[4, 12, 15]",[5]
13,[1],[6],[4],"[4, 12, 15]",[5]
13,[1],[15],[6],"[4, 12, 15]",[5]
13,[0],[18],[1],"[4, 12, 15]",[5]
13,[0],[18],[2],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[0],[18],[1],"[4, 12, 15]",[5]
13,[1],[19],[3],"[4, 12, 15]",[5]
13,[1],[3],[4],"[4, 12, 15]",[5]
13,[1],[18],[4],"[4, 12, 15]",[5]
13,[0],[1],[2],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[0],[0],[2],"[4, 12, 15]",[5]
13,[1],[11],[4],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[0],[10],[3],"[4, 12, 15]",[5]
13,[0],[18],[2],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[0],[18],[2],"[4, 12, 15]",[5]
13,[1],[9],[3],"[4, 12, 15]",[5]
13,[1],[13],[4],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[1],[14],[3],"[4, 12, 15]",[5]
13,[1],[3],[3],"[4, 12, 15]",[5]
13,[1],[0],[5],"[4, 12, 15]",[5]
13,[0],[13],[2],"[4, 12, 15]",[5]
13,[0],[0],[3],"[4, 12, 15]",[5]
13,[1],[15],[6],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[18],[0],"[4, 12, 15]",[5]
13,[1],[0],[5],"[4, 12, 15]",[5]
13,[0],[3],[3],"[4, 12, 15]",[5]
13,[1],[5],[3],"[4, 12, 15]",[5]
13,[1],[15],[6],"[4, 12, 15]",[5]
13,[1],[9],[3],"[4, 12, 15]",[5]
13,[1],[4],[4],"[4, 12, 15]",[5]
13,[0],[10],[2],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[1],[14],[4],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[0],[13],[2],"[4, 12, 15]",[5]
13,[1],[6],[3],"[4, 12, 15]",[5]
13,[0],[20],[4],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[1],[13],[4],"[4, 12, 15]",[5]
13,[0],[7],[2],"[4, 12, 15]",[5]
13,[1],[0],[2],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[1],[3],[5],"[4, 12, 15]",[5]
13,[0],[18],[2],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[0],[3],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[0],[3],[3],"[4, 12, 15]",[5]
13,[1],[9],[3],"[4, 12, 15]",[5]
13,[1],[0],[3],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[1],[13],[5],"[4, 12, 15]",[5]
13,[1],[0],[4],"[4, 12, 15]",[5]
13,[0],[16],[3],"[4, 12, 15]",[5]
13,[1],[19],[2],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[6],[5],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[1],[19],[4],"[4, 12, 15]",[5]
13,[1],[14],[4],"[4, 12, 15]",[5]
13,[1],[0],[2],"[4, 12, 15]",[5]
13,[0],[20],[5],"[4, 12, 15]",[5]
13,[0],[20],[4],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[1],[3],[5],"[4, 12, 15]",[5]
13,[1],[14],[4],"[4, 12, 15]",[5]
13,[1],[10],[4],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[1],[10],[3],"[4, 12, 15]",[5]
13,[1],[19],[2],"[4, 12, 15]",[5]
13,[1],[17],[3],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[1],[17],[3],"[4, 12, 15]",[5]
13,[1],[17],[3],"[4, 12, 15]",[5]
13,[1],[15],[6],"[4, 12, 15]",[5]
13,[0],[18],[3],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[0],[0],[5],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[0],[3],[3],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[1],[6],[6],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[0],[18],[1],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[13],[2],"[4, 12, 15]",[5]
13,[1],[3],[3],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[0],[18],[1],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[0],[13],[4],"[4, 12, 15]",[5]
13,[1],[6],[3],"[4, 12, 15]",[5]
13,[0],[18],[2],"[4, 12, 15]",[5]
13,[1],[14],[3],"[4, 12, 15]",[5]
13,[1],[13],[2],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[0],[18],[2],"[4, 12, 15]",[5]
13,[1],[0],[2],"[4, 12, 15]",[5]
13,[1],[16],[3],"[4, 12, 15]",[5]
13,[1],[14],[6],"[4, 12, 15]",[5]
13,[1],[13],[2],"[4, 12, 15]",[5]
13,[1],[19],[2],"[4, 12, 15]",[5]
13,[0],[0],[3],"[4, 12, 15]",[5]
13,[0],[5],[2],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[13],[1],"[4, 12, 15]",[5]
13,[1],[13],[3],"[4, 12, 15]",[5]
13,[1],[19],[3],"[4, 12, 15]",[5]
13,[0],[3],[4],"[4, 12, 15]",[5]
13,[0],[13],[3],"[4, 12, 15]",[5]
13,[1],[19],[3],"[4, 12, 15]",[5]
13,[1],[20],[2],"[4, 12, 15]",[5]
13,[1],[0],[2],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[17],[2],"[4, 12, 15]",[5]
13,[1],[16],[5],"[4, 12, 15]",[5]
13,[0],[3],[2],"[4, 12, 15]",[5]
13,[1],[18],[3],"[4, 12, 15]",[5]
13,[0],[4],[3],"[4, 12, 15]",[5]
13,[1],[13],[4],"[4, 12, 15]",[5]
13,[1],[0],[5],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[1],[3],[3],"[4, 12, 15]",[5]
13,[0],[20],[3],"[4, 12, 15]",[5]
13,[0],[7],[4],"[4, 12, 15]",[5]
13,[1],[13],[3],"[4, 12, 15]",[5]
13,[0],[6],[4],"[4, 12, 15]",[5]
13,[1],[1],[2],"[4, 12, 15]",[5]
13,[1],[1],[3],"[4, 12, 15]",[5]
13,[1],[14],[4],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[0],[18],[2],"[4, 12, 15]",[5]
13,[1],[19],[3],"[4, 12, 15]",[5]
13,[1],[9],[2],"[4, 12, 15]",[5]
13,[1],[6],[2],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[1],[18],[1],"[4, 12, 15]",[5]
13,[0],[13],[3],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[18],[3],"[4, 12, 15]",[5]
13,[1],[13],[3],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[4],[3],"[4, 12, 15]",[5]
13,[1],[13],[3],"[4, 12, 15]",[5]
13,[0],[18],[1],"[4, 12, 15]",[5]
13,[1],[6],[3],"[4, 12, 15]",[5]
13,[1],[20],[2],"[4, 12, 15]",[5]
13,[1],[4],[2],"[4, 12, 15]",[5]
13,[1],[14],[2],"[4, 12, 15]",[5]
13,[0],[18],[2],"[4, 12, 15]",[5]
13,[1],[4],[6],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[18],[2],"[4, 12, 15]",[5]
13,[1],[17],[4],"[4, 12, 15]",[5]
38,[1],[4],[3],"[0, 1, 6, 12, 13, 15]",[4]
38,[0],[0],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[14],[4],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[18],[1],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[15],[6],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[0],[3],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[18],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[1],[4],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[2],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[3],[4],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[4],[4],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[0],[3],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[7],[5],"[0, 1, 6, 12, 13, 15]",[4]
38,[0],[0],[5],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[5],[3],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[4],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[4],[5],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[14],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[19],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[20],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[14],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[18],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[18],[2],"[0, 1, 6, 12, 13, 15]",[4]
38,[1],[3],[5],"[0, 1, 6, 12, 13, 15]",[4]
