user_id,item_id,rating_old,rating,time_bucket
312,117,4,1,1
325,7,4,1,1
297,293,3,0,1
388,131,5,1,1
503,178,1,0,1
390,317,4,1,1
462,126,5,1,1
377,6,4,1,1
206,275,2,0,1
326,69,4,1,1
63,474,5,1,1
119,257,5,1,1
94,167,4,1,1
261,209,3,0,1
94,27,4,1,1
420,6,3,0,1
387,300,4,1,1
190,299,4,1,1
513,95,5,1,1
377,209,4,1,1
220,6,4,1,1
286,236,5,1,1
329,97,5,1,1
93,110,4,1,1
233,179,3,0,1
382,99,4,1,1
40,201,2,0,1
141,332,5,1,1
471,70,2,0,1
313,422,4,1,1
489,256,3,0,1
65,404,3,0,1
231,116,3,0,1
502,193,4,1,1
302,10,4,1,1
235,495,3,0,1
58,482,5,1,1
415,256,3,0,1
62,332,4,1,1
270,97,5,1,1
507,237,4,1,1
1,275,4,1,1
101,244,3,0,1
300,180,5,1,1
89,88,5,1,1
513,14,4,1,1
370,422,5,1,1
156,99,5,1,1
314,172,4,1,1
206,482,5,1,1
76,267,5,1,1
89,299,3,0,1
103,257,3,0,1
454,69,3,0,1
398,96,4,1,1
221,185,5,1,1
152,49,1,0,1
503,677,4,1,1
95,193,2,0,1
412,301,2,0,1
336,126,3,0,1
252,11,5,1,1
395,99,2,0,1
415,195,5,1,1
315,184,2,0,1
359,327,3,0,1
166,317,5,1,1
436,68,2,0,1
466,256,4,1,1
306,55,4,1,1
82,68,4,1,1
278,131,3,0,1
329,27,5,1,1
384,185,1,0,1
265,24,3,0,1
82,14,4,1,1
471,567,5,1,1
262,201,4,1,1
213,63,5,1,1
437,180,4,1,1
401,181,5,1,1
61,49,5,1,1
75,317,3,0,1
52,63,5,1,1
300,131,4,1,1
207,193,5,1,1
323,293,5,1,1
10,78,4,1,1
362,78,2,0,1
108,78,5,1,1
487,179,2,0,1
468,152,4,1,1
229,24,3,0,1
437,117,4,1,1
319,70,3,0,1
75,6,4,1,1
306,184,3,0,1
353,201,3,0,1
320,63,3,0,1
502,126,5,1,1
192,81,2,0,1
307,275,4,1,1
209,567,4,1,1
212,142,5,1,1
345,299,5,1,1
213,126,4,1,1
374,287,4,1,1
63,81,3,0,1
37,126,2,0,1
388,126,5,1,1
10,221,3,0,1
90,131,3,0,1
405,171,5,1,1
504,244,4,1,1
189,470,5,1,1
148,301,4,1,1
193,422,3,0,1
214,312,5,1,1
460,268,3,0,1
69,7,4,1,1
274,70,3,0,1
453,233,3,0,1
30,267,3,0,1
408,152,4,1,1
395,24,3,0,1
446,747,1,0,1
492,209,5,1,1
495,317,4,1,1
181,110,4,1,1
465,545,4,1,1
320,152,4,1,1
302,27,3,0,1
58,209,4,1,1
469,545,4,1,1
485,256,3,0,1
161,143,3,0,1
341,422,4,1,1
42,96,5,1,1
4,182,4,1,1
473,116,4,1,1
101,209,3,0,1
467,257,4,1,1
386,160,1,0,1
511,264,4,1,1
404,97,4,1,1
205,747,4,1,1
405,134,5,1,1
208,285,2,0,1
292,24,3,0,1
289,495,4,1,1
326,327,2,0,1
248,545,3,0,1
294,160,4,1,1
169,322,3,0,1
359,482,5,1,1
512,116,5,1,1
290,654,4,1,1
83,0,2,0,1
197,221,3,0,1
118,55,4,1,1
108,567,5,1,1
486,11,5,1,1
474,285,2,0,1
255,78,5,1,1
199,27,5,1,1
223,312,5,1,1
248,422,4,1,1
159,272,5,1,1
326,474,4,1,1
349,184,5,1,1
453,257,4,1,1
176,267,3,0,1
23,179,5,1,1
270,126,5,1,1
457,11,5,1,1
455,422,3,0,1
338,677,2,0,1
108,180,5,1,1
416,69,4,1,1
42,195,4,1,1
77,256,4,1,1
435,167,3,0,1
153,287,3,0,1
96,131,5,1,1
499,236,3,0,1
56,10,3,0,1
446,150,3,0,1
338,126,5,1,1
416,55,5,1,1
197,0,4,1,1
504,747,1,0,1
47,293,3,0,1
434,152,3,0,1
94,69,4,1,1
473,171,5,1,1
113,654,3,0,1
252,201,5,1,1
514,312,4,1,1
496,257,4,1,1
324,185,4,1,1
414,194,5,1,1
84,193,4,1,1
507,194,3,0,1
476,14,4,1,1
474,99,5,1,1
338,160,3,0,1
437,285,2,0,1
93,267,4,1,1
22,99,5,1,1
312,257,3,0,1
405,275,4,1,1
494,55,5,1,1
362,116,5,1,1
302,257,4,1,1
117,78,5,1,1
193,120,2,0,1
307,117,3,0,1
503,193,3,0,1
102,404,3,0,1
295,78,4,1,1
166,95,5,1,1
454,203,4,1,1
258,120,3,0,1
95,194,5,1,1
115,267,5,1,1
223,332,3,0,1
56,63,5,1,1
408,482,4,1,1
460,312,4,1,1
121,179,5,1,1
493,236,4,1,1
377,495,3,0,1
372,422,2,0,1
95,317,5,1,1
306,180,5,1,1
386,150,3,0,1
47,268,1,0,1
233,184,3,0,1
67,285,5,1,1
176,10,4,1,1
325,63,4,1,1
147,49,5,1,1
478,160,3,0,1
435,124,4,1,1
90,134,4,1,1
311,175,4,1,1
420,10,2,0,1
268,95,1,0,1
313,124,5,1,1
446,116,4,1,1
373,185,5,1,1
102,300,4,1,1
345,179,5,1,1
408,190,5,1,1
74,677,3,0,1
493,0,3,0,1
270,285,4,1,1
314,175,4,1,1
306,203,3,0,1
424,21,3,0,1
456,281,4,1,1
464,178,3,0,1
509,288,2,0,1
324,49,5,1,1
456,257,5,1,1
58,110,4,1,1
377,14,4,1,1
304,63,5,1,1
320,8,4,1,1
478,70,1,0,1
373,160,5,1,1
448,545,2,0,1
429,301,4,1,1
327,69,4,1,1
478,747,3,0,1
473,233,5,1,1
329,567,5,1,1
350,299,5,1,1
405,70,3,0,1
326,11,3,0,1
201,203,3,0,1
362,69,2,0,1
359,747,2,0,1
245,11,5,1,1
523,150,1,0,1
500,24,3,0,1
14,49,5,1,1
117,131,4,1,1
375,426,4,1,1
277,285,5,1,1
324,27,3,0,1
480,312,4,1,1
524,0,4,1,1
1,0,4,1,1
62,14,3,0,1
442,322,2,0,1
51,116,4,1,1
64,257,3,0,1
378,190,5,1,1
270,256,4,1,1
55,233,4,1,1
523,88,5,1,1
121,68,2,0,1
127,654,3,0,1
453,10,1,0,1
415,267,4,1,1
487,654,3,0,1
177,94,5,1,1
457,741,4,1,1
307,14,3,0,1
212,654,4,1,1
39,244,3,0,1
392,256,4,1,1
177,237,4,1,1
231,301,5,1,1
453,256,4,1,1
229,264,5,1,1
453,196,4,1,1
261,180,3,0,1
122,97,4,1,1
61,0,2,0,1
502,172,5,1,1
103,301,5,1,1
45,244,3,0,1
336,14,5,1,1
347,110,5,1,1
63,747,1,0,1
116,143,4,1,1
364,287,5,1,1
372,654,5,1,1
386,96,2,0,1
416,272,3,0,1
440,8,4,1,1
103,312,4,1,1
90,175,5,1,1
517,24,5,1,1
491,482,2,0,1
513,327,3,0,1
398,11,3,0,1
180,474,2,0,1
444,116,1,0,1
364,293,1,0,1
342,88,3,0,1
10,68,3,0,1
435,287,4,1,1
284,301,5,1,1
455,49,4,1,1
507,68,3,0,1
412,8,4,1,1
479,173,5,1,1
66,24,4,1,1
258,287,3,0,1
434,422,2,0,1
503,117,3,0,1
411,6,5,1,1
507,143,3,0,1
373,88,2,0,1
492,179,4,1,1
147,88,5,1,1
494,215,4,1,1
66,545,3,0,1
445,327,3,0,1
448,116,3,0,1
200,10,4,1,1
452,171,5,1,1
387,741,5,1,1
315,167,3,0,1
343,404,2,0,1
418,180,4,1,1
452,426,3,0,1
378,78,5,1,1
434,160,3,0,1
393,209,4,1,1
441,81,3,0,1
256,69,4,1,1
347,120,5,1,1
71,14,5,1,1
245,94,3,0,1
522,152,4,1,1
229,27,5,1,1
486,142,3,0,1
381,55,5,1,1
247,6,2,0,1
479,482,3,0,1
13,95,4,1,1
492,545,5,1,1
416,264,3,0,1
491,126,5,1,1
18,287,3,0,1
84,196,5,1,1
192,299,4,1,1
253,7,5,1,1
193,404,2,0,1
452,99,5,1,1
496,99,4,1,1
304,120,3,0,1
377,10,3,0,1
428,215,4,1,1
93,55,5,1,1
55,209,5,1,1
196,677,2,0,1
200,237,3,0,1
294,117,3,0,1
497,196,5,1,1
494,171,5,1,1
485,285,2,0,1
370,49,4,1,1
82,321,3,0,1
297,317,5,1,1
428,257,4,1,1
285,143,3,0,1
91,99,5,1,1
498,741,4,1,1
496,81,4,1,1
503,196,4,1,1
122,482,4,1,1
125,327,5,1,1
129,81,5,1,1
479,233,4,1,1
285,215,4,1,1
493,190,4,1,1
507,171,5,1,1
313,10,5,1,1
503,142,4,1,1
473,195,5,1,1
221,237,5,1,1
471,134,4,1,1
240,287,5,1,1
338,185,4,1,1
17,8,5,1,1
264,244,4,1,1
300,194,5,1,1
47,495,5,1,1
25,180,4,1,1
457,287,3,0,1
188,131,5,1,1
179,257,5,1,1
252,299,4,1,1
290,545,3,0,1
256,244,4,1,1
341,7,4,1,1
193,68,4,1,1
286,8,5,1,1
310,195,5,1,1
395,741,4,1,1
80,274,4,1,1
405,203,5,1,1
278,70,3,0,1
85,327,2,0,1
369,134,4,1,1
477,495,5,1,1
100,256,4,1,1
144,116,5,1,1
455,272,3,0,1
175,24,3,0,1
229,236,5,1,1
91,142,3,0,1
416,117,4,1,1
265,285,4,1,1
255,184,5,1,1
235,215,5,1,1
94,422,5,1,1
523,181,5,1,1
343,69,3,0,1
458,120,5,1,1
397,124,3,0,1
136,173,5,1,1
350,244,3,0,1
226,272,3,0,1
108,215,3,0,1
478,654,4,1,1
436,167,3,0,1
342,0,5,1,1
326,181,4,1,1
300,227,3,0,1
466,99,5,1,1
424,285,1,0,1
233,68,4,1,1
418,88,3,0,1
482,312,2,0,1
300,126,4,1,1
73,327,4,1,1
143,68,5,1,1
160,180,2,0,1
473,209,5,1,1
453,99,4,1,1
173,209,4,1,1
326,68,2,0,1
505,49,5,1,1
453,142,4,1,1
400,281,3,0,1
43,24,2,0,1
302,24,4,1,1
273,97,5,1,1
435,275,4,1,1
14,332,1,0,1
473,495,4,1,1
170,257,4,1,1
359,49,4,1,1
372,142,3,0,1
436,131,5,1,1
69,299,4,1,1
370,63,4,1,1
370,654,4,1,1
495,96,1,0,1
325,482,5,1,1
12,356,3,0,1
86,227,5,1,1
2,267,3,0,1
494,221,5,1,1
475,237,3,0,1
332,152,4,1,1
295,179,5,1,1
297,0,5,1,1
100,741,4,1,1
296,236,4,1,1
142,322,3,0,1
285,120,3,0,1
345,55,5,1,1
59,172,4,1,1
510,312,5,1,1
508,49,5,1,1
103,288,4,1,1
338,275,4,1,1
367,312,5,1,1
484,288,3,0,1
531,94,5,1,1
12,190,3,0,1
310,422,5,1,1
51,203,4,1,1
177,126,5,1,1
531,69,4,1,1
176,175,4,1,1
275,221,4,1,1
455,68,4,1,1
357,317,5,1,1
160,185,4,1,1
458,0,4,1,1
362,215,3,0,1
438,404,4,1,1
41,124,4,1,1
327,11,5,1,1
104,312,5,1,1
209,68,4,1,1
384,7,5,1,1
267,178,4,1,1
415,24,4,1,1
106,267,4,1,1
384,495,2,0,1
507,567,4,1,1
349,264,2,0,1
446,677,3,0,1
501,293,3,0,1
472,275,4,1,1
452,267,4,1,1
118,275,2,0,1
508,287,5,1,1
434,117,2,0,1
297,78,5,1,1
317,281,4,1,1
464,27,3,0,1
128,301,4,1,1
274,134,3,0,1
386,194,4,1,1
90,181,4,1,1
60,747,2,0,1
345,180,5,1,1
229,567,3,0,1
268,184,5,1,1
366,182,5,1,1
372,63,4,1,1
384,142,3,0,1
197,55,5,1,1
267,88,4,1,1
232,195,5,1,1
531,215,5,1,1
486,264,5,1,1
459,300,3,0,1
369,194,4,1,1
229,94,5,1,1
362,321,2,0,1
485,275,4,1,1
34,677,3,0,1
465,332,4,1,1
523,94,3,0,1
497,257,2,0,1
213,99,4,1,1
344,69,5,1,1
105,215,5,1,1
452,275,5,1,1
520,178,4,1,1
471,474,5,1,1
274,131,3,0,1
266,654,4,1,1
531,332,4,1,1
458,221,4,1,1
415,143,5,1,1
143,143,4,1,1
473,180,5,1,1
63,190,4,1,1
333,124,3,0,1
192,236,4,1,1
364,150,4,1,1
115,190,4,1,1
304,179,4,1,1
319,81,3,0,1
453,78,4,1,1
452,287,4,1,1
189,14,4,1,1
96,182,5,1,1
182,175,3,0,1
346,116,5,1,1
384,482,4,1,1
382,88,3,0,1
523,142,3,0,1
373,68,5,1,1
312,167,3,0,1
196,55,1,0,1
95,180,5,1,1
333,196,4,1,1
2,287,2,0,1
500,150,4,1,1
31,312,4,1,1
302,356,5,1,1
458,7,5,1,1
449,257,4,1,1
106,312,2,0,1
14,117,1,0,1
221,256,4,1,1
145,327,3,0,1
214,195,4,1,1
300,195,4,1,1
182,209,3,0,1
59,404,4,1,1
119,120,4,1,1
25,301,5,1,1
532,49,5,1,1
436,96,3,0,1
468,193,5,1,1
423,126,4,1,1
57,171,5,1,1
52,567,4,1,1
117,55,5,1,1
326,221,2,0,1
446,285,2,0,1
177,404,3,0,1
23,68,5,1,1
406,0,4,1,1
256,180,5,1,1
43,677,3,0,1
513,301,5,1,1
376,97,5,1,1
253,27,4,1,1
286,180,3,0,1
478,404,4,1,1
350,321,5,1,1
52,117,4,1,1
150,274,5,1,1
15,10,5,1,1
370,116,3,0,1
7,227,5,1,1
378,167,4,1,1
520,68,3,0,1
498,10,3,0,1
486,160,5,1,1
7,194,5,1,1
395,332,4,1,1
269,256,4,1,1
453,49,4,1,1
259,287,3,0,1
132,312,3,0,1
250,312,5,1,1
229,203,4,1,1
455,221,2,0,1
396,21,4,1,1
63,181,4,1,1
122,285,5,1,1
52,545,4,1,1
397,27,5,1,1
255,209,4,1,1
329,134,3,0,1
252,7,4,1,1
531,131,5,1,1
108,63,2,0,1
123,27,3,0,1
455,110,3,0,1
492,78,5,1,1
339,49,4,1,1
255,14,5,1,1
303,299,5,1,1
451,233,3,0,1
432,332,2,0,1
470,0,4,1,1
157,193,5,1,1
381,179,5,1,1
381,196,4,1,1
496,55,4,1,1
238,49,5,1,1
140,312,5,1,1
534,0,3,0,1
523,233,4,1,1
452,233,3,0,1
454,256,4,1,1
243,172,4,1,1
173,322,1,0,1
316,747,5,1,1
532,287,2,0,1
428,184,4,1,1
344,293,3,0,1
304,194,3,0,1
90,97,5,1,1
535,173,5,1,1
459,321,3,0,1
266,404,3,0,1
6,99,5,1,1
22,81,3,0,1
96,196,3,0,1
522,185,3,0,1
453,55,3,0,1
485,124,3,0,1
117,134,5,1,1
430,299,4,1,1
220,49,4,1,1
255,21,5,1,1
252,99,4,1,1
177,96,5,1,1
214,49,5,1,1
513,747,2,0,1
333,285,4,1,1
212,184,5,1,1
429,285,4,1,1
475,747,2,0,1
24,142,3,0,1
151,274,4,1,1
21,201,5,1,1
506,116,3,0,1
267,233,4,1,1
329,209,5,1,1
14,14,4,1,1
271,95,5,1,1
86,143,4,1,1
150,237,5,1,1
129,97,5,1,1
534,285,2,0,1
250,150,5,1,1
58,422,5,1,1
434,293,4,1,1
475,327,4,1,1
496,70,4,1,1
483,233,4,1,1
118,21,4,1,1
438,281,3,0,1
429,11,4,1,1
234,180,3,0,1
98,124,4,1,1
428,11,5,1,1
503,287,5,1,1
412,244,2,0,1
362,6,3,0,1
197,275,3,0,1
526,27,3,0,1
383,312,5,1,1
486,68,4,1,1
455,167,4,1,1
338,196,5,1,1
296,257,5,1,1
133,327,4,1,1
532,274,4,1,1
525,6,4,1,1
74,426,4,1,1
339,172,5,1,1
386,175,3,0,1
40,317,4,1,1
499,0,4,1,1
503,275,3,0,1
388,233,4,1,1
312,482,5,1,1
403,677,4,1,1
140,117,5,1,1
523,422,4,1,1
69,160,3,0,1
89,426,5,1,1
212,404,3,0,1
357,267,3,0,1
99,285,3,0,1
151,160,5,1,1
159,201,4,1,1
505,474,1,0,1
390,275,3,0,1
233,142,3,0,1
242,422,3,0,1
532,327,4,1,1
248,63,5,1,1
69,312,4,1,1
516,299,5,1,1
113,317,3,0,1
63,178,5,1,1
197,120,3,0,1
319,287,4,1,1
536,27,3,0,1
496,227,3,0,1
513,268,4,1,1
324,654,4,1,1
327,171,4,1,1
214,299,3,0,1
84,152,3,0,1
532,244,3,0,1
338,422,3,0,1
319,78,4,1,1
511,0,4,1,1
103,747,2,0,1
245,215,3,0,1
304,285,4,1,1
144,256,5,1,1
335,55,4,1,1
322,677,2,0,1
499,142,3,0,1
96,95,5,1,1
193,49,3,0,1
12,94,5,1,1
369,182,4,1,1
101,193,3,0,1
213,179,5,1,1
310,356,5,1,1
249,178,4,1,1
108,69,4,1,1
504,194,3,0,1
496,160,5,1,1
345,171,5,1,1
419,287,3,0,1
20,300,4,1,1
388,482,5,1,1
446,110,3,0,1
526,126,5,1,1
471,287,5,1,1
14,301,4,1,1
215,81,4,1,1
70,196,5,1,1
294,124,5,1,1
457,281,2,0,1
523,482,4,1,1
199,178,4,1,1
183,81,3,0,1
277,257,3,0,1
118,299,5,1,1
292,301,4,1,1
448,275,5,1,1
416,88,5,1,1
27,322,3,0,1
467,131,5,1,1
424,97,4,1,1
82,190,4,1,1
341,173,2,0,1
82,120,4,1,1
91,63,4,1,1
465,175,4,1,1
506,322,5,1,1
200,422,4,1,1
140,126,2,0,1
273,281,5,1,1
345,287,2,0,1
193,8,4,1,1
453,426,4,1,1
274,0,4,1,1
33,293,1,0,1
468,172,4,1,1
449,55,4,1,1
199,88,5,1,1
502,181,3,0,1
213,171,3,0,1
216,545,2,0,1
377,181,4,1,1
87,299,3,0,1
341,195,3,0,1
17,131,5,1,1
179,152,1,0,1
152,264,4,1,1
427,299,5,1,1
487,227,4,1,1
182,180,2,0,1
442,257,5,1,1
251,0,5,1,1
41,160,4,1,1
405,178,5,1,1
465,747,2,0,1
71,117,3,0,1
526,203,5,1,1
24,194,4,1,1
392,88,3,0,1
253,264,3,0,1
206,209,3,0,1
21,215,4,1,1
255,173,4,1,1
503,27,4,1,1
458,21,5,1,1
436,747,4,1,1
453,567,4,1,1
502,312,5,1,1
499,171,2,0,1
6,404,3,0,1
463,257,5,1,1
347,322,5,1,1
267,327,1,0,1
58,193,3,0,1
93,96,4,1,1
229,426,5,1,1
496,167,5,1,1
296,116,4,1,1
331,321,4,1,1
373,142,2,0,1
473,10,5,1,1
496,654,4,1,1
404,69,3,0,1
429,97,5,1,1
455,99,3,0,1
72,288,2,0,1
488,301,5,1,1
63,182,5,1,1
400,327,4,1,1
353,422,4,1,1
513,178,4,1,1
444,63,2,0,1
151,14,5,1,1
347,545,3,0,1
167,293,4,1,1
4,167,3,0,1
393,55,5,1,1
229,0,5,1,1
95,215,4,1,1
526,63,3,0,1
368,171,5,1,1
11,194,4,1,1
253,422,5,1,1
270,88,3,0,1
297,256,4,1,1
487,332,4,1,1
496,78,4,1,1
248,0,4,1,1
0,193,4,1,1
120,426,4,1,1
253,677,3,0,1
381,6,2,0,1
58,175,5,1,1
342,179,5,1,1
446,482,5,1,1
59,94,4,1,1
532,321,4,1,1
420,173,5,1,1
514,287,4,1,1
199,194,5,1,1
393,221,4,1,1
324,190,3,0,1
261,68,4,1,1
416,285,5,1,1
491,96,3,0,1
63,268,5,1,1
496,256,4,1,1
531,654,5,1,1
422,327,1,0,1
302,150,5,1,1
298,196,3,0,1
235,150,2,0,1
408,495,5,1,1
485,120,3,0,1
454,221,3,0,1
420,301,4,1,1
93,182,5,1,1
92,0,5,1,1
393,143,5,1,1
356,470,5,1,1
239,244,4,1,1
372,143,3,0,1
63,194,5,1,1
457,233,4,1,1
326,171,4,1,1
472,267,5,1,1
503,95,4,1,1
199,97,5,1,1
255,116,5,1,1
292,181,5,1,1
276,741,4,1,1
477,287,5,1,1
94,178,3,0,1
11,201,4,1,1
428,178,3,0,1
292,14,3,0,1
523,178,5,1,1
44,49,5,1,1
390,70,3,0,1
235,274,3,0,1
457,181,4,1,1
52,95,4,1,1
512,545,4,1,1
97,321,3,0,1
233,545,1,0,1
456,63,5,1,1
520,152,4,1,1
502,152,2,0,1
219,293,4,1,1
498,426,5,1,1
392,55,2,0,1
116,545,3,0,1
184,275,4,1,1
298,274,4,1,1
300,27,4,1,1
290,78,5,1,1
184,110,4,1,1
375,180,4,1,1
319,567,4,1,1
497,10,3,0,1
520,99,3,0,1
129,78,5,1,1
216,78,5,1,1
354,285,5,1,1
500,126,5,1,1
248,227,4,1,1
249,474,4,1,1
143,257,4,1,1
415,11,5,1,1
202,275,4,1,1
486,193,5,1,1
93,124,1,0,1
6,55,5,1,1
342,301,4,1,1
307,70,4,1,1
432,293,3,0,1
389,741,4,1,1
496,173,4,1,1
20,747,1,0,1
497,301,3,0,1
253,209,5,1,1
525,268,5,1,1
511,317,5,1,1
94,281,4,1,1
454,24,3,0,1
193,181,3,0,1
214,287,2,0,1
440,14,3,0,1
206,236,4,1,1
511,10,5,1,1
4,49,4,1,1
114,95,3,0,1
235,55,5,1,1
251,275,5,1,1
23,175,5,1,1
35,288,2,0,1
310,11,4,1,1
134,233,4,1,1
372,185,5,1,1
81,27,3,0,1
451,203,3,0,1
523,126,5,1,1
385,116,5,1,1
456,95,5,1,1
411,55,5,1,1
435,171,3,0,1
221,131,2,0,1
471,96,3,0,1
59,152,3,0,1
392,422,3,0,1
486,293,4,1,1
183,24,4,1,1
111,322,3,0,1
536,474,4,1,1
310,7,4,1,1
35,332,4,1,1
429,116,3,0,1
497,227,2,0,1
153,190,4,1,1
307,356,4,1,1
118,10,5,1,1
127,244,2,0,1
232,196,5,1,1
478,143,4,1,1
531,95,5,1,1
43,70,3,0,1
454,244,3,0,1
390,293,2,0,1
534,7,4,1,1
449,126,5,1,1
108,70,4,1,1
173,110,5,1,1
61,237,5,1,1
505,175,5,1,1
51,236,4,1,1
520,287,3,0,1
236,8,4,1,1
275,99,5,1,1
292,545,1,0,1
61,173,4,1,1
493,193,4,1,1
544,131,4,1,1
143,332,3,0,1
505,96,4,1,1
536,142,1,0,1
232,7,3,0,1
388,172,3,0,1
515,190,4,1,1
503,233,3,0,1
288,221,2,0,1
499,215,4,1,1
343,201,4,1,1
258,14,3,0,1
481,256,4,1,1
388,68,5,1,1
273,99,5,1,1
338,150,4,1,1
127,81,5,1,1
185,120,2,0,1
398,233,3,0,1
310,190,4,1,1
544,221,4,1,1
398,194,2,0,1
453,95,4,1,1
129,236,5,1,1
531,300,4,1,1
464,63,5,1,1
465,268,2,0,1
313,160,5,1,1
270,134,4,1,1
513,0,5,1,1
12,78,3,0,1
68,244,1,0,1
441,11,4,1,1
370,196,4,1,1
269,6,4,1,1
533,116,5,1,1
403,299,4,1,1
43,68,4,1,1
513,10,4,1,1
192,0,4,1,1
186,196,4,1,1
532,474,1,0,1
546,327,4,1,1
218,70,1,0,1
336,124,4,1,1
542,209,3,0,1
302,327,3,0,1
238,426,5,1,1
312,654,4,1,1
496,267,4,1,1
405,167,3,0,1
107,126,4,1,1
392,94,4,1,1
71,8,5,1,1
457,236,4,1,1
338,194,3,0,1
58,134,5,1,1
253,70,3,0,1
54,117,5,1,1
216,55,5,1,1
454,96,5,1,1
72,63,5,1,1
265,274,5,1,1
420,175,5,1,1
434,110,3,0,1
370,21,5,1,1
519,268,5,1,1
183,482,5,1,1
473,182,5,1,1
80,120,4,1,1
540,27,4,1,1
232,203,5,1,1
541,317,4,1,1
398,142,5,1,1
129,312,5,1,1
233,194,2,0,1
252,14,4,1,1
135,317,5,1,1
333,422,5,1,1
478,49,4,1,1
427,322,3,0,1
526,209,4,1,1
400,196,4,1,1
503,24,4,1,1
56,317,5,1,1
408,317,4,1,1
448,126,5,1,1
455,285,3,0,1
547,272,5,1,1
534,181,3,0,1
473,236,4,1,1
536,317,4,1,1
415,97,5,1,1
456,14,4,1,1
103,180,5,1,1
200,545,2,0,1
229,81,5,1,1
120,312,5,1,1
341,285,4,1,1
116,172,5,1,1
449,293,4,1,1
262,221,4,1,1
177,264,5,1,1
306,134,4,1,1
68,272,3,0,1
467,181,5,1,1
357,126,1,0,1
374,184,5,1,1
49,275,2,0,1
213,474,5,1,1
532,160,4,1,1
143,287,2,0,1
486,94,4,1,1
465,356,4,1,1
41,201,5,1,1
451,160,5,1,1
273,68,5,1,1
408,88,5,1,1
415,69,5,1,1
444,747,1,0,1
398,94,3,0,1
156,288,4,1,1
102,256,3,0,1
405,173,4,1,1
467,97,5,1,1
453,227,3,0,1
338,179,5,1,1
291,179,5,1,1
263,184,5,1,1
532,81,4,1,1
384,143,3,0,1
55,116,5,1,1
209,180,5,1,1
248,236,5,1,1
534,180,4,1,1
547,275,3,0,1
521,99,5,1,1
329,196,5,1,1
200,94,3,0,1
24,264,4,1,1
392,116,4,1,1
409,327,3,0,1
432,11,5,1,1
286,120,4,1,1
221,654,4,1,1
183,96,2,0,1
25,545,2,0,1
128,677,1,0,1
521,95,3,0,1
410,194,3,0,1
212,256,4,1,1
486,195,5,1,1
287,233,4,1,1
220,78,4,1,1
478,117,3,0,1
532,404,3,0,1
9,332,4,1,1
489,14,1,0,1
434,195,4,1,1
457,8,5,1,1
64,27,4,1,1
69,167,4,1,1
520,201,3,0,1
412,274,5,1,1
302,49,5,1,1
497,11,4,1,1
383,288,5,1,1
131,11,4,1,1
533,236,4,1,1
520,160,2,0,1
173,99,5,1,1
337,215,4,1,1
94,274,3,0,1
523,167,3,0,1
58,10,5,1,1
310,227,5,1,1
83,24,3,0,1
493,49,5,1,1
491,184,3,0,1
496,88,4,1,1
483,257,5,1,1
8,293,4,1,1
496,196,3,0,1
425,173,3,0,1
69,182,4,1,1
331,332,5,1,1
118,24,5,1,1
55,190,4,1,1
542,134,5,1,1
487,185,4,1,1
266,143,5,1,1
486,201,5,1,1
472,6,2,0,1
524,299,4,1,1
89,173,5,1,1
346,275,3,0,1
42,171,4,1,1
505,677,3,0,1
523,741,3,0,1
290,11,5,1,1
32,293,3,0,1
503,70,5,1,1
362,120,2,0,1
444,312,2,0,1
300,110,1,0,1
193,117,3,0,1
312,143,4,1,1
290,474,5,1,1
425,97,4,1,1
95,237,4,1,1
547,321,4,1,1
542,94,3,0,1
262,203,4,1,1
63,236,4,1,1
453,209,4,1,1
451,96,4,1,1
550,404,3,0,1
449,131,5,1,1
353,8,3,0,1
314,275,4,1,1
483,0,5,1,1
335,124,3,0,1
289,68,4,1,1
438,287,3,0,1
188,96,4,1,1
406,171,4,1,1
520,237,3,0,1
338,21,5,1,1
43,312,4,1,1
406,27,4,1,1
91,6,4,1,1
13,237,5,1,1
307,194,5,1,1
420,116,5,1,1
160,21,2,0,1
270,233,5,1,1
9,244,4,1,1
503,203,3,0,1
458,322,3,0,1
459,301,4,1,1
47,182,5,1,1
140,332,5,1,1
185,567,4,1,1
209,482,5,1,1
378,152,4,1,1
379,167,4,1,1
67,474,5,1,1
436,178,4,1,1
156,268,4,1,1
457,7,4,1,1
101,203,4,1,1
398,152,2,0,1
544,209,5,1,1
432,321,2,0,1
542,78,4,1,1
510,293,4,1,1
369,175,4,1,1
86,110,4,1,1
369,63,4,1,1
373,175,4,1,1
493,747,1,0,1
429,99,5,1,1
193,27,5,1,1
11,167,4,1,1
346,332,5,1,1
278,171,2,0,1
238,267,2,0,1
505,221,4,1,1
329,150,4,1,1
328,184,3,0,1
540,209,5,1,1
503,49,3,0,1
19,209,4,1,1
505,69,4,1,1
267,10,4,1,1
483,201,5,1,1
416,221,3,0,1
452,173,4,1,1
438,474,3,0,1
196,21,5,1,1
379,422,3,0,1
202,221,4,1,1
6,257,4,1,1
74,293,3,0,1
266,181,5,1,1
539,6,4,1,1
454,317,3,0,1
307,654,4,1,1
537,201,4,1,1
297,117,4,1,1
406,117,3,0,1
481,300,4,1,1
505,654,4,1,1
386,116,3,0,1
455,215,4,1,1
200,190,4,1,1
327,185,4,1,1
137,193,5,1,1
145,300,2,0,1
362,178,4,1,1
346,49,5,1,1
91,203,4,1,1
420,55,5,1,1
325,95,3,0,1
58,180,5,1,1
320,185,4,1,1
